,step,x,y,z,person
8277,109.02,0.99429,8.0769,0.6946399999999999,2
8278,109.05,0.50395,8.6217,0.95342,2
8279,109.08,0.8036,8.2812,1.8387,2
8280,109.11,0.61292,9.003,2.5334,2
8281,109.14,0.14982,9.1529,2.1519999999999997,2
8282,109.17,0.65378,8.54,-0.10895999999999999,2
8283,109.2,0.10895999999999999,9.616,-0.42223,2
8284,109.23,-0.8036,9.8475,3.2144,2
8285,109.26,-1.4982,10.187999999999999,2.4517,2
8286,109.29,-1.9886,10.800999999999998,3.0646,2
8287,109.32,-2.4517,11.686,2.6423,2
8288,109.35,-1.5663,12.34,1.4165,2
8289,109.38,0.5311899999999999,11.564,-0.50395,2
8290,109.41,0.081722,11.032,-1.5663,2
8291,109.44,-0.84446,8.4719,0.27241,2
8292,109.47,-0.84446,7.3958,1.4574,2
8293,109.5,-1.6072,8.9213,1.2258,2
8294,109.53,-1.7979,9.9156,0.040861,2
8295,109.56,-1.3757,10.147,-0.8853200000000001,2
8296,109.59,-1.185,9.507,-0.95342,2
8297,109.62,-0.38137,8.9622,-0.46308999999999995,2
8298,109.65,-0.65378,9.3027,0.5311899999999999,2
8299,109.68,-1.5255,8.6217,0.50395,2
8300,109.71,-2.0294,8.4719,-0.27241,2
8301,109.74,-2.0294,9.3027,-0.50395,2
8302,109.77,-1.8796,10.379000000000001,0.65378,2
8303,109.8,-1.4982,10.992,1.9477,2
8304,109.83,-1.5255,10.147,1.2258,2
8305,109.86,-1.5255,8.9622,-0.14982,2
8306,109.89,-2.1112,8.1177,0.5311899999999999,2
8307,109.92,-2.1793,7.8181,-0.040861,2
8308,109.95,-2.0703,8.1995,0.19068,2
8309,109.98,-2.3699,8.9622,0.50395,2
8310,110.01,-2.7922,9.1529,0.34051,2
8311,110.04,-3.1463,8.7306,0.5311899999999999,2
8312,110.07,-3.3642,8.8532,1.1441,2
8313,110.1,-3.2553,8.7306,1.6481,2
8314,110.13,-3.4459,8.54,1.8796,2
8315,110.16,-3.3642,8.6625,2.4108,2
8316,110.19,-3.9499,8.4719,2.4925,2
8317,110.22,-4.2904,8.2403,1.8387,2
8318,110.25,-4.0589,9.0439,1.4165,2
8319,110.28,-3.7592,11.345999999999998,0.6946399999999999,2
8320,110.31,-2.261,13.825,0.42223,2
8321,110.34,0.10895999999999999,12.870999999999999,0.5311899999999999,2
8322,110.37,1.4165,11.264000000000001,-0.19068,2
8323,110.4,0.34051,10.992,0.10895999999999999,2
8324,110.43,-0.91256,10.992,0.0,2
8325,110.46,-1.4574,10.46,0.23155,2
8326,110.49,-1.4165,9.4661,0.46308999999999995,2
8327,110.52,-1.0351,8.0496,0.46308999999999995,2
8328,110.55,-0.65378,6.9736,0.31327,2
8329,110.58,-0.23155,6.5922,-0.29965,2
8330,110.61,-0.14982,6.8238,-0.38137,2
8331,110.64,-0.081722,7.3141,0.34051,2
8332,110.67,-0.040861,7.6683,0.84446,2
8333,110.7,-0.14982,8.6625,-0.040861,2
8334,110.73,-0.14982,10.12,-0.65378,2
8335,110.76,-0.14982,11.305,0.081722,2
8336,110.79,-0.57205,11.564,0.38137,2
8337,110.82,-1.5255,11.345999999999998,0.76274,2
8338,110.85,-2.0294,11.032,0.76274,2
8339,110.88,-1.6481,10.992,-0.6946399999999999,2
8340,110.91,-1.6481,11.414000000000001,-2.261,2
8341,110.94,-2.0703,11.345999999999998,-2.9556,2
8342,110.97,-2.1112,10.187999999999999,-3.1463,2
8343,111.0,-1.9205,9.1937,-3.8682,2
8344,111.03,-1.3757,9.3027,-3.8273,2
8345,111.06,-1.4574,9.8475,-2.4108,2
8346,111.09,-1.7979,9.507,-1.9886,2
8347,111.12,-1.757,8.4991,-1.9886,2
8348,111.15,-1.7979,7.7364,-2.1384,2
8349,111.18,-1.8387,7.5048,-2.1112,2
8350,111.21,-1.6072,7.8862,-1.6481,2
8351,111.24,-1.6072,8.2812,-1.185,2
8352,111.28,-1.9205,8.5808,-1.2258,2
8353,111.31,-1.8387,8.8532,-1.0759999999999998,2
8354,111.34,-1.757,9.1937,-1.1441,2
8355,111.37,-1.7298,9.7249,-1.1169,2
8356,111.4,-1.6889,10.46,-0.38137,2
8357,111.43,-1.8387,10.692,-0.61292,2
8358,111.46,-2.1384,10.46,-1.1169,2
8359,111.49,-2.1112,10.800999999999998,-0.8036,2
8360,111.52,-1.8387,12.068,-0.5311899999999999,2
8361,111.55,-1.185,12.79,-0.61292,2
8362,111.58,-0.61292,11.835999999999999,-1.1441,2
8363,111.61,-0.23155,10.529000000000002,-0.99429,2
8364,111.64,0.0,9.616,-0.57205,2
8365,111.67,-0.081722,8.9213,-0.61292,2
8366,111.7,0.040861,8.4991,-1.0351,2
8367,111.73,1.0759999999999998,7.6683,-1.1441,2
8368,111.76,2.1112,7.6683,-1.2667,2
8369,111.79,2.6832,8.0769,-1.4574,2
8370,111.82,2.7241,8.3901,-1.3348,2
8371,111.85,2.6423,8.6625,-0.95342,2
8372,111.88,2.4925,8.9213,-0.61292,2
8373,111.91,2.0294,9.2755,-0.46308999999999995,2
8374,111.94,1.4165,9.4253,-0.50395,2
8375,111.97,0.8853200000000001,9.616,-0.65378,2
8376,112.0,0.65378,9.7658,-0.5311899999999999,2
8377,112.03,0.42223,9.9973,-0.34051,2
8378,112.06,0.31327,10.147,0.040861,2
8379,112.09,0.38137,9.8066,0.46308999999999995,2
8380,112.12,0.61292,9.3436,0.65378,2
8381,112.15,0.72188,8.8124,0.8853200000000001,2
8382,112.18,0.5311899999999999,8.5808,0.65378,2
8383,112.21,0.57205,9.003,0.8853200000000001,2
8384,112.24,0.65378,9.5751,1.1169,2
8385,112.27,0.31327,10.147,0.5311899999999999,2
8386,112.3,-0.23155,11.795,-0.95342,2
8387,112.33,-1.0759999999999998,13.565999999999999,-1.7298,2
8388,112.36,-2.4108,13.253,-1.5255,2
8389,112.39,-2.4108,11.032,-1.9477,2
8390,112.42,-1.9205,9.3027,-3.0237,2
8391,112.45,-1.4982,8.6625,-2.5334,2
8392,112.48,-1.4574,8.3901,-1.9477,2
8393,112.51,-1.4982,8.0496,-1.6889,2
8394,112.54,-1.4982,7.6683,-1.4982,2
8395,112.57,-1.7298,7.5865,-1.6481,2
8396,112.6,-2.0294,8.1586,-1.9205,2
8397,112.63,-2.0703,9.1529,-1.4982,2
8398,112.66,-2.3018,9.8475,-1.3076,2
8399,112.69,-2.1793,9.7658,-1.4574,2
8400,112.72,-1.9886,9.6977,-1.1169,2
8401,112.75,-1.9477,9.5751,-0.76274,2
8402,112.78,-1.757,9.2755,-0.8036,2
8403,112.81,-1.6481,9.112,-0.6946399999999999,2
8404,112.84,-1.6072,9.2755,-0.61292,2
8405,112.87,-1.3757,9.5342,-0.91256,2
8406,112.9,-1.4165,9.8475,-0.76274,2
8407,112.93,-1.8796,10.12,-0.46308999999999995,2
8408,112.96,-2.4108,10.187999999999999,-0.23155,2
8409,112.99,-2.7513,10.147,-0.081722,2
8410,113.02,-2.8739,10.229,0.34051,2
8411,113.05,-2.833,10.883,0.38137,2
8412,113.08,-2.7513,11.686,0.081722,2
8413,113.11,-1.9477,11.114,-0.50395,2
8414,113.14,-1.4165,9.9973,-0.6946399999999999,2
8415,113.17,-0.84446,9.2755,-0.10895999999999999,2
8416,113.2,-0.50395,9.3844,0.38137,2
8417,113.23,-0.72188,9.6568,0.14982,2
8418,113.26,-0.29965,9.2346,-0.27241,2
8419,113.29,0.081722,8.7306,-0.34051,2
8420,113.32,0.14982,8.6898,0.10895999999999999,2
8421,113.35,0.65378,8.6898,-0.38137,2
8422,113.38,1.4982,8.4991,-1.0759999999999998,2
8423,113.43,2.0294,8.8532,0.10895999999999999,2
8424,113.46,1.9205,8.6898,0.34051,2
8425,113.49,1.3757,8.6625,0.0,2
8426,113.52,0.76274,9.0848,0.42223,2
8427,113.55,-0.040861,9.5751,0.6946399999999999,2
8428,113.58,-0.8036,9.616,0.8853200000000001,2
8429,113.62,-1.185,9.4661,0.9261799999999999,2
8430,113.65,-0.91256,9.2755,1.1441,2
8431,113.68,-0.6946399999999999,9.3027,1.5391,2
8432,113.71,-0.57205,9.3436,1.4982,2
8433,113.74,-0.46308999999999995,9.3844,1.1441,2
8434,113.77,-0.34051,9.616,1.3348,2
8435,113.87,-3.7592,10.924000000000001,-0.19068,2
8436,113.9,-3.9771,11.727,0.65378,2
8437,113.93,-2.1112,11.264000000000001,0.081722,2
8438,113.96,-0.95342,9.8884,-1.4982,2
8439,113.99,-0.19068,8.7306,-0.99429,2
8440,114.02,0.19068,8.6898,0.6946399999999999,2
8441,114.05,-0.14982,9.1937,0.95342,2
8442,114.08,-0.8853200000000001,9.3436,-0.23155,2
8443,114.11,-1.0351,8.7715,-0.50395,2
8444,114.14,-0.99429,8.0088,-0.040861,2
8445,114.17,-1.0351,7.7772,0.34051,2
8446,114.2,-0.99429,8.1177,0.8853200000000001,2
8447,114.23,-0.91256,8.6625,0.8036,2
8448,114.26,-0.8853200000000001,8.9213,0.5311899999999999,2
8449,114.29,-1.1441,9.3027,0.8036,2
8450,114.32,-1.2667,9.5751,1.1441,2
8451,114.35,-1.0759999999999998,9.3027,0.99429,2
8452,114.38,-1.3076,9.0439,0.65378,2
8453,114.41,-1.4574,9.1937,0.27241,2
8454,114.5,-1.6072,9.8884,0.42223,2
8455,114.53,-1.3076,12.49,-0.61292,2
8456,114.56,-1.7979,11.727,-1.1441,2
8457,114.59,-1.5255,10.311,-2.0294,2
8458,114.62,-0.50395,8.9622,-1.6889,2
8459,114.65,-0.081722,8.1586,-1.4165,2
8460,114.68,-0.46308999999999995,8.1177,-1.5255,2
8461,114.71,-1.2258,8.7306,-1.757,2
8462,114.74,-1.7298,9.3844,-1.6481,2
8463,114.77,-1.6889,9.2755,-1.0759999999999998,2
8464,114.8,-1.4574,8.8532,-0.8853200000000001,2
8465,114.83,-1.7298,8.7715,-0.91256,2
8466,114.86,-2.1793,8.8941,-0.99429,2
8467,114.89,-2.0294,9.003,-1.185,2
8468,114.92,-1.9886,9.1937,-0.84446,2
8469,114.95,-2.1384,9.3027,-0.46308999999999995,2
8470,114.98,-2.2201,9.2346,-0.42223,2
8471,115.01,-2.3427,9.2346,-0.23155,2
8472,115.04,-2.3427,9.3844,0.50395,2
8473,115.07,-2.2201,9.507,0.84446,2
8474,115.1,-2.4108,9.5751,0.50395,2
8475,115.13,-2.261,10.187999999999999,-0.27241,2
8476,115.16,-1.5255,11.264000000000001,-0.5311899999999999,2
8477,115.19,-0.8036,11.073,-0.34051,2
8478,115.22,-0.27241,9.3436,-0.27241,2
8479,115.25,-0.040861,8.1995,-0.34051,2
8480,115.28,-0.040861,8.5808,-0.29965,2
8481,115.31,-0.65378,9.6977,-0.14982,2
8482,115.34,-1.3757,10.311,0.14982,2
8483,115.37,-1.3757,9.9565,0.23155,2
8484,115.4,-0.84446,9.2755,-0.14982,2
8485,115.43,-0.95342,8.6898,0.42223,2
8486,115.46,-0.99429,8.3493,1.0759999999999998,2
8487,115.49,-0.61292,7.9679,1.1169,2
8488,115.52,-0.65378,7.7772,0.95342,2
8489,115.55,-0.95342,7.6955,0.72188,2
8490,115.58,-1.0759999999999998,7.8589,0.72188,2
8491,115.61,-1.1169,8.3084,0.38137,2
8492,115.64,-0.91256,9.3027,-0.23155,2
8493,115.67,-1.2258,10.501,-0.27241,2
8494,115.7,-1.6481,11.345999999999998,0.23155,2
8495,115.73,-2.6832,12.107999999999999,0.72188,2
8496,115.76,-2.6423,12.64,-0.46308999999999995,2
8497,115.79,-1.4165,12.720999999999998,-1.3076,2
8498,115.82,-0.57205,11.918,-1.2667,2
8499,115.85,-0.72188,10.311,-1.6072,2
8500,115.88,-1.0351,9.003,-2.4517,2
8501,115.91,-0.95342,8.3084,-3.2144,2
8502,115.94,-1.0351,8.3084,-3.6775,2
8503,115.97,-1.3757,8.6625,-3.7184,2
8504,116.0,-1.5663,9.2346,-3.1735,2
8505,116.03,-1.5663,9.6977,-2.4108,2
8506,116.06,-1.2258,9.507,-1.7979,2
8507,116.09,-1.0351,8.8532,-1.5255,2
8508,116.12,-1.185,8.431000000000001,-1.0759999999999998,2
8509,116.15,-1.3757,8.3493,-0.76274,2
8510,116.18,-1.4574,8.431000000000001,-0.61292,2
8511,116.21,-1.757,8.3901,-0.50395,2
8512,116.24,-2.1112,8.2812,-0.6946399999999999,2
8513,116.27,-2.5606,8.54,-0.72188,2
8514,116.3,-2.9829,8.9213,-0.10895999999999999,2
8515,116.33,-2.9556,9.4253,0.31327,2
8516,116.36,-2.7922,9.6568,0.72188,2
8517,116.39,-2.7513,9.5751,0.8853200000000001,2
8518,116.43,-3.0646,9.6977,0.84446,2
8519,116.46,-3.2144,9.8884,0.46308999999999995,2
8520,116.49,-2.8739,10.529000000000002,0.040861,2
8521,116.52,-2.1793,11.645,0.0,2
8522,116.55,-1.5255,11.959000000000001,0.14982,2
8523,116.58,-1.0759999999999998,10.924000000000001,-0.38137,2
8524,116.61,-0.84446,9.8884,-0.91256,2
8525,116.64,-0.29965,9.2346,-0.91256,2
8526,116.67,0.14982,8.6898,-0.61292,2
8527,116.7,0.6946399999999999,8.3901,-0.46308999999999995,2
8528,116.73,1.0351,8.2403,-0.65378,2
8529,116.76,1.2258,8.1586,-0.8036,2
8530,116.79,1.2258,8.2403,-0.38137,2
8531,116.82,0.99429,8.5808,0.0,2
8532,116.85,0.9261799999999999,8.9213,0.0,2
8533,116.88,0.5311899999999999,9.4661,0.10895999999999999,2
8534,116.91,-0.14982,10.12,0.6946399999999999,2
8535,116.94,-0.65378,10.311,0.95342,2
8536,116.97,-0.76274,9.9565,1.185,2
8537,117.0,-0.42223,9.3027,1.4165,2
8538,117.03,-0.19068,8.5808,1.4165,2
8539,117.06,-0.27241,8.0496,1.185,2
8540,117.09,-0.27241,7.9679,1.7298,2
8541,117.12,-0.19068,7.9679,1.757,2
8542,117.15,-0.19068,8.3084,1.6889,2
8543,117.18,-0.46308999999999995,9.3436,1.7298,2
8544,117.21,-0.6946399999999999,11.140999999999998,0.99429,2
8545,117.24,-0.8036,13.334000000000001,1.0759999999999998,2
8546,117.27,-2.261,14.288,0.10895999999999999,2
8547,117.3,-3.1054,12.83,-1.9886,2
8548,117.33,-2.3427,10.61,-2.1384,2
8549,117.36,-1.757,9.3436,-1.6072,2
8550,117.39,-1.4165,8.4719,-1.2667,2
8551,117.42,-1.0351,7.8181,-1.1441,2
8552,117.45,-0.76274,7.6274,-1.1441,2
8553,117.48,-0.8036,7.7772,-0.8036,2
8554,117.51,-1.2667,8.1995,-0.8853200000000001,2
8555,117.54,-1.6481,8.6898,-0.8036,2
8556,117.57,-1.8796,8.9622,-0.42223,2
8557,117.6,-2.0703,9.112,-0.081722,2
8558,117.63,-2.1384,9.0848,0.23155,2
8559,117.66,-2.3427,8.8532,0.8036,2
8560,117.69,-2.4925,8.431000000000001,0.8036,2
8561,117.72,-2.3699,8.1586,0.27241,2
8562,117.75,-2.1793,8.8124,0.46308999999999995,2
8563,117.78,-2.0703,10.079,0.99429,2
8564,117.81,-2.1793,11.835999999999999,1.1169,2
8565,117.84,-1.8796,13.825,-0.040861,2
8566,117.87,-0.42223,13.797,-1.7979,2
8567,117.9,0.42223,12.299000000000001,-1.4165,2
8568,117.93,0.5311899999999999,10.46,-0.95342,2
8569,117.96,0.46308999999999995,9.0848,-1.0351,2
8570,117.99,-0.040861,8.6898,-0.84446,2
8571,118.02,-0.8036,8.9622,-0.27241,2
8572,118.05,-1.4165,9.112,-0.19068,2
8573,118.08,-1.4574,8.431000000000001,-0.10895999999999999,2
8574,118.11,-1.3076,7.5865,0.34051,2
8575,118.14,-1.185,7.4639999999999995,0.8036,2
8576,118.17,-1.3348,7.9270000000000005,0.6946399999999999,2
8577,118.2,-1.4574,8.2812,0.42223,2
8578,118.23,-1.3757,8.5808,0.57205,2
8579,118.26,-1.4574,8.8941,0.8036,2
8580,118.29,-1.6481,9.0848,0.99429,2
8581,118.32,-1.9477,9.3027,1.0351,2
8582,118.35,-2.1793,9.6977,0.6946399999999999,2
8583,118.38,-2.3427,10.501,0.23155,2
8584,118.41,-2.6015,11.835999999999999,-0.19068,2
8585,118.44,-3.0237,12.177,-0.34051,2
8586,118.47,-3.0237,11.073,-0.5311899999999999,2
8587,118.5,-2.5334,9.4661,-0.84446,2
8588,118.53,-2.261,8.431000000000001,-0.99429,2
8589,118.56,-2.0703,8.1177,-0.95342,2
8590,118.59,-1.9477,7.9270000000000005,-0.8853200000000001,2
8591,118.62,-1.9477,7.9679,-0.72188,2
8592,118.65,-2.3427,8.3493,-0.76274,2
8593,118.68,-2.7922,8.4991,-0.91256,2
8594,118.71,-2.7513,8.6625,-0.6946399999999999,2
8595,118.74,-2.7241,8.8124,-0.42223,2
8596,118.77,-2.9148,9.0439,-0.61292,2
8597,118.8,-2.8739,9.2755,-0.61292,2
8598,118.83,-3.0237,9.3436,-0.040861,2
8599,118.86,-2.9556,9.003,-0.081722,2
8600,118.89,-2.833,8.9213,-0.14982,2
8601,118.92,-2.9556,9.112,0.081722,2
8602,118.95,-3.1463,9.112,0.040861,2
8603,118.98,-3.2553,9.0848,-0.14982,2
8604,119.01,-3.4868,9.2346,0.081722,2
8605,119.04,-3.5685,9.2346,0.27241,2
8606,119.07,-3.7184,9.1529,0.27241,2
8607,119.1,-3.8273,9.1937,0.57205,2
8608,119.13,-3.7184,9.5751,0.5311899999999999,2
8609,119.16,-3.5277,10.800999999999998,0.46308999999999995,2
8610,119.19,-2.9556,11.877,0.23155,2
8611,119.22,-1.4165,11.645,-0.8853200000000001,2
8612,119.25,-0.14982,10.692,-1.5255,2
8613,119.28,0.6946399999999999,10.079,-0.8853200000000001,2
8614,119.31,1.0351,9.616,-0.5311899999999999,2
8615,119.34,0.27241,9.3844,-0.61292,2
8616,119.37,-0.91256,9.616,-0.5311899999999999,2
8617,119.4,-1.1441,9.616,-0.29965,2
8618,119.43,-0.99429,9.003,-0.38137,2
8619,119.46,-0.91256,8.431000000000001,-0.46308999999999995,2
8620,119.49,-1.1169,8.431000000000001,0.42223,2
8621,119.52,-1.1441,8.3901,0.8853200000000001,2
8622,119.55,-0.8853200000000001,8.0769,0.23155,2
8623,119.58,-0.8036,8.1586,0.57205,2
8624,119.61,-0.84446,8.0496,1.0351,2
8625,119.64,-1.1169,7.7772,1.0351,2
8626,119.67,-1.7298,7.9270000000000005,1.3076,2
8627,119.7,-1.9205,8.7715,1.4574,2
8628,119.73,-1.7979,9.3027,0.76274,2
8629,119.76,-2.1793,10.038,0.27241,2
8630,119.79,-2.6423,10.924000000000001,0.57205,2
8631,119.82,-2.9829,11.985999999999999,0.76274,2
8632,119.86,-2.6015,13.184000000000001,-0.34051,2
8633,119.89,-1.2667,13.402000000000001,-1.5663,2
8634,119.92,-0.46308999999999995,10.501,-1.1169,2
8635,119.95,-0.61292,8.3493,-1.185,2
8636,119.98,-1.4982,8.0769,-2.3018,2
8637,120.01,-1.7979,9.003,-2.9829,2
8638,120.04,-1.1441,10.12,-2.4925,2
8639,120.07,-1.0759999999999998,10.338,-1.4165,2
8640,121.15,-1.4165,9.9156,-1.3348,2
8641,121.22,1.3348,9.2346,1.4574,2
8642,121.28,0.65378,8.7715,0.0,2
8643,121.31,0.50395,9.8884,1.4165,2
8644,121.34,1.5663,10.079,0.5311899999999999,2
8645,121.37,1.0759999999999998,9.5342,-1.5663,2
8646,121.4,0.5311899999999999,9.0848,-0.34051,2
8647,121.43,1.7298,9.616,0.76274,2
8648,121.46,1.3076,9.9973,1.3076,2
8649,121.49,-0.19068,10.12,1.9477,2
8650,121.52,-0.38137,9.7658,-1.185,2
8651,121.55,-0.42223,10.12,-1.4574,2
8652,121.58,0.57205,9.9565,-0.29965,2
8653,121.61,2.5606,9.7658,0.14982,2
8654,121.64,4.8216,8.9622,0.99429,2
8655,121.67,4.5628,9.1937,1.2258,2
8656,121.7,-0.081722,9.9156,0.42223,2
8657,121.73,-0.84446,9.616,-1.185,2
8658,121.76,0.9261799999999999,9.8475,-1.9477,2
8659,121.79,-0.10895999999999999,9.8475,-1.0759999999999998,2
8660,121.82,-0.040861,8.8941,-0.040861,2
8661,121.85,0.14982,8.9213,0.0,2
8662,121.88,-0.23155,9.3436,-1.6072,2
8663,121.91,0.72188,9.9973,-1.1169,2
8664,121.94,2.0703,9.7658,0.6946399999999999,2
8665,121.97,0.9261799999999999,9.4661,2.261,2
8666,122.0,1.0351,9.6977,0.27241,2
8667,122.03,1.4982,9.8884,-1.5663,2
8668,122.06,1.185,10.187999999999999,-0.84446,2
8669,122.09,0.76274,9.0848,-1.3076,2
8670,122.12,0.38137,8.8532,1.3076,2
8671,122.15,0.38137,10.12,1.6072,2
8672,122.18,-0.29965,10.379000000000001,0.14982,2
8673,122.21,-0.6946399999999999,10.038,0.46308999999999995,2
8674,122.24,0.19068,9.507,0.84446,2
8675,122.27,0.19068,9.1529,1.4982,2
8676,122.3,-0.8036,9.9565,0.42223,2
8677,122.33,-1.185,9.0848,-0.50395,2
8678,122.36,0.38137,9.3027,0.34051,2
8679,122.39,2.4925,10.569,0.57205,2
8680,122.42,1.3757,9.507,-0.34051,2
8681,122.45,1.4165,9.0439,2.2201,2
8682,122.48,3.5685,9.2755,3.909,2
8683,122.51,3.9908,9.3436,2.3699,2
8684,122.54,2.4108,9.1937,-1.1169,2
8685,122.57,-2.833,10.61,-0.6946399999999999,2
8686,122.6,-0.84446,9.7658,-0.10895999999999999,2
8687,122.64,0.27241,9.507,1.7298,2
8688,122.67,-0.29965,9.8066,0.31327,2
8689,122.7,-0.29965,9.6568,0.19068,2
8690,122.73,0.19068,9.003,1.3757,2
8691,122.76,0.10895999999999999,8.6625,1.9205,2
8692,122.79,0.14982,8.6625,0.76274,2
8693,122.82,-0.42223,8.1586,0.10895999999999999,2
8694,122.85,-1.1441,7.6955,-0.50395,2
8695,122.88,-1.0351,10.732999999999999,-0.57205,2
8696,122.91,-0.10895999999999999,10.924000000000001,0.27241,2
8697,122.94,0.57205,10.501,0.95342,2
8698,122.97,1.2667,10.079,2.1793,2
8699,123.0,1.3348,10.12,2.8739,2
8700,123.03,0.14982,10.501,2.3018,2
8701,123.06,-0.99429,10.569,0.8853200000000001,2
8702,123.09,-1.0351,10.883,-1.3076,2
8703,123.12,-0.040861,10.529000000000002,-1.9205,2
8704,123.15,0.10895999999999999,9.6977,-0.081722,2
8705,123.18,-0.57205,9.0439,1.3757,2
8706,123.21,-0.57205,9.1529,0.65378,2
8707,123.24,-1.2667,9.7249,0.23155,2
8708,123.27,-0.34051,9.9973,-0.27241,2
8709,123.3,-0.6946399999999999,8.3493,0.42223,2
8710,123.33,-0.65378,7.3958,1.0351,2
8711,123.36,-0.14982,8.2403,0.23155,2
8712,123.39,0.081722,10.079,0.50395,2
8713,123.42,-0.23155,11.222999999999999,0.95342,2
8714,123.45,-1.0351,12.258,0.8853200000000001,2
8715,123.48,-0.84446,12.599,-0.10895999999999999,2
8716,123.51,-0.65378,11.140999999999998,-0.19068,2
8717,123.54,-0.84446,9.7658,0.19068,2
8718,123.57,0.040861,8.54,0.10895999999999999,2
8719,123.6,0.8853200000000001,8.2812,-0.99429,2
8720,123.63,1.6481,8.7306,-0.6946399999999999,2
8721,123.66,2.0703,9.616,-1.1441,2
8722,123.69,0.65378,10.338,0.23155,2
8723,123.72,0.5311899999999999,10.338,0.081722,2
8724,123.75,-0.10895999999999999,10.692,-0.8853200000000001,2
8725,123.78,0.19068,10.842,-1.6072,2
8726,123.81,0.6946399999999999,9.507,1.5663,2
8727,123.84,0.27241,9.5751,2.3018,2
8728,123.87,0.8036,10.732999999999999,0.27241,2
8729,123.9,1.4165,11.140999999999998,-0.6946399999999999,2
8730,123.93,1.1441,9.9156,-0.50395,2
8731,123.96,0.61292,9.7658,0.0,2
8732,123.99,0.42223,9.616,-0.38137,2
8733,124.02,1.3348,8.8941,-0.76274,2
8734,124.05,1.0759999999999998,9.9156,-1.7979,2
8735,124.08,1.3076,10.147,-1.1441,2
8736,124.11,1.4574,9.4661,-0.10895999999999999,2
8737,124.14,1.2667,8.9213,0.8853200000000001,2
8738,124.17,1.0351,9.2346,-1.9477,2
8739,124.2,0.38137,9.3027,-1.4982,2
8740,124.23,0.65378,9.1529,-1.0759999999999998,2
8741,124.26,0.99429,7.7772,0.34051,2
8742,124.29,0.10895999999999999,8.3084,-0.6946399999999999,2
8743,124.32,-0.040861,8.6217,-1.9205,2
8744,124.35,0.31327,7.7772,-1.5255,2
8745,124.38,0.081722,8.2403,-1.185,2
8746,124.41,0.23155,8.7306,-1.9205,2
8747,124.44,0.19068,8.5808,-2.9556,2
8748,124.47,0.27241,9.0848,-1.5255,2
8749,124.5,0.5311899999999999,9.1937,-1.4574,2
8750,124.53,0.081722,8.8941,-1.7298,2
8751,124.56,-0.5311899999999999,9.4661,-1.0759999999999998,2
8752,124.59,-0.72188,9.6977,-0.5311899999999999,2
8753,124.62,-2.0294,9.7249,-0.040861,2
8754,124.65,-1.4165,9.3844,0.42223,2
8755,124.68,0.38137,9.3027,1.8796,2
8756,124.71,0.38137,9.616,2.0703,2
8757,124.74,-1.757,9.7658,-2.5606,2
8758,124.77,-0.5311899999999999,9.4661,0.19068,2
8759,124.8,0.72188,8.9213,2.9556,2
8760,124.83,-1.6072,9.003,3.3778,2
8761,124.86,-2.4517,10.311,2.833,2
8762,124.89,0.61292,9.3027,2.1519999999999997,2
8763,124.92,0.23155,7.355,2.0294,2
8764,124.95,0.19068,6.7829,2.6423,2
8765,124.98,0.19068,7.7772,3.4868,2
8766,125.01,0.72188,8.2403,3.4459,2
8767,125.04,-0.040861,9.1529,2.3018,2
8768,125.07,-0.14982,9.112,2.0294,2
8769,125.1,-0.46308999999999995,9.5751,3.0237,2
8770,125.13,-0.57205,9.1529,1.7979,2
8771,125.16,-0.46308999999999995,8.5808,1.4165,2
8772,125.19,-0.50395,8.54,2.5606,2
8773,125.22,-0.84446,9.112,3.4868,2
8774,125.25,-1.4982,9.6977,3.5685,2
8775,125.28,-0.91256,8.8532,3.3369999999999997,2
8776,125.31,-0.42223,8.6898,2.7649,2
8777,125.34,-0.65378,9.616,4.6718,2
8778,125.37,-1.3348,9.7249,6.7829,2
8779,125.4,-1.4982,8.54,6.7421,2
8780,125.43,-2.0294,8.1177,5.7886,2
8781,125.46,-2.2201,7.8589,5.8295,2
8782,125.49,-2.261,7.6683,6.5514,2
8783,125.52,-1.8796,7.0145,7.6274,2
8784,125.55,-1.1441,6.9328,9.6568,2
8785,125.58,-0.61292,6.7829,9.5751,2
8786,125.61,-0.42223,6.9736,8.6898,2
8787,125.64,-0.38137,6.5105,9.112,2
8788,125.67,0.10895999999999999,6.6604,9.5751,2
8789,125.7,0.72188,7.4367,9.8884,2
8790,125.73,1.3076,7.5865,10.338,2
8791,125.76,1.7979,6.8919,10.569,2
8792,125.79,2.8739,6.2381,10.842,2
8793,125.82,3.2961,5.1349,11.414000000000001,2
8794,125.85,3.1463,3.1463,12.217,2
8795,125.88,3.8273,2.6015,8.9213,2
8796,125.91,1.7298,4.018,8.4719,2
8797,125.94,2.1793,4.0589,10.732999999999999,2
8798,125.97,4.4811,4.522,9.8884,2
8799,126.0,6.17,7.0826,6.3607,2
8800,126.03,7.1643,10.187999999999999,3.909,2
8801,126.06,7.6683,9.2755,2.1519999999999997,2
8802,126.09,5.093999999999999,8.4719,-1.2667,2
8803,126.12,2.3018,6.9328,-2.0703,2
8804,126.15,-1.4982,4.1814,0.27241,2
8805,126.18,-3.7184,3.5685,0.99429,2
8806,126.21,-4.985,4.8625,2.9556,2
8807,126.24,-5.1757,6.7012,6.8238,2
8808,126.27,-4.5901,7.1234,8.0496,2
8809,126.3,-3.8273,5.9793,6.3198,2
